a,b,hypotenuse
13,48,49.72926703662542
13,49,50.695167422546305
13,50,51.66236541235796
13,51,52.630789467763066
13,52,53.600373133029585
13,53,54.57105459856901
13,54,55.54277630799526
13,55,56.515484603779164
13,56,57.48912940721924
13,57,58.463663928973865
13,58,59.43904440685432
13,59,60.41522986797286
13,60,61.39218191268331
13,61,62.369864518050704
13,62,63.34824385884742
13,63,64.32728814430156
13,64,65.30696746902278
13,65,66.2872536767062
13,66,67.26812023536856
13,67,68.24954212300622
13,68,69.2314957226839
13,69,70.21395872616783
13,70,71.19691004531025
13,71,72.18032973047436
13,72,73.16419889536138
13,73,74.14849964766651
13,74,75.13321502504735
13,75,76.11832893594026
13,76,77.10382610480494
13,77,78.08969202141856
13,78,79.07591289387686
13,79,80.06247560499239
13,80,81.04936767180853
13,81,82.03657720797473
13,82,83.02409288875127
13,83,84.01190391843289
13,84,85.0
13,85,85.98837130682264
13,86,86.97700845625813
13,87,87.96590248499699
13,88,88.95504482602435
13,89,89.94442728707543
13,90,90.93404203047393
13,91,91.92388155425118
13,92,92.91393867445294
13,93,93.90420650854784
13,94,94.89467845985885
13,95,95.88534820294495
13,96,96.87620966986684
13,97,97.86725703727473
13,98,98.85848471426213
13,99,99.84988733093293
13,100,100.84145972763385
14,14,19.79898987322333
14,15,20.518284528683193
14,16,21.2602916254693
14,17,22.02271554554524
14,18,22.80350850198276
14,19,23.600847442411894
14,20,24.413111231467404
14,21,25.238858928247925
14,22,26.076809620810597
14,23,26.92582403567252
14,24,27.784887978899608
14,25,28.653097563788805
14,26,29.5296461204668
14,27,30.4138126514911
14,28,31.304951684997057
14,29,32.202484376209235
14,30,33.1058907144937
14,31,34.0147027033899
14,32,34.92849839314596
14,33,35.84689665786984
14,34,36.76955262170047
14,35,37.69615364994153
14,36,38.62641583165593
14,37,39.56008088970496
14,38,40.496913462633174
14,39,41.43669871020132
14,40,42.37924020083418
14,41,43.32435804486894
14,42,44.27188724235731
14,43,45.221676218380054
14,44,46.17358552246078
14,45,47.12748667179272
14,46,48.08326112068523
14,47,49.040799340956916
14,48,50.0
14,49,50.96076922496363
14,50,51.92301994298868
14,51,52.88667128870941
14,52,53.85164807134504
14,53,54.817880294662984
14,54,55.78530272392541
14,55,56.753854494650845
14,56,57.723478758647246
14,57,58.69412236331676
14,58,59.665735560705194
14,59,60.63827174318213
14,60,61.61168720299745
14,61,62.5859409132754
14,62,63.56099432828282
14,63,64.53681120105021
14,64,65.5133574166368
14,65,66.49060083951716
14,66,67.468511173732
14,67,68.4470598345904
14,68,69.42621983083913
14,69,70.40596565632774
14,70,71.386273190299
14,71,72.3671196055225
14,72,73.348483283569
14,73,74.33034373659252
14,74,75.31268153505093
14,75,76.2954782408499
14,76,77.27871634544663
14,77,78.26237921249263
14,78,79.2464510246358
14,79,80.23091673413684
14,80,81.21576201698781
14,81,82.20097323024831
14,82,83.18653737234169
14,83,84.17244204607586
14,84,85.15867542417507
14,85,86.14522621712709
14,86,87.13208364316786
14,87,88.11923740024082
14,88,89.10667763978185
14,89,90.09439494219383
14,90,91.0823802938856
14,91,92.07062506576133
14,92,93.05912099305473
14,93,94.04786015641186
14,94,95.03683496413377
14,95,96.0260381354974
14,96,97.01546268507923
14,97,98.00510190801293
14,98,98.99494936611666
14,99,99.98499887483122
14,100,100.9752444909147
15,15,21.213203435596427
15,16,21.93171219946131
15,17,22.67156809750927
15,18,23.430749027719962
15,19,24.20743687382041
15,20,25.0
15,21,25.80697580112788
15,22,26.627053911388696
15,23,27.459060435491963
15,24,28.30194339616981
15,25,29.154759474226502
15,26,30.01666203960727
15,27,30.886890422961002
15,28,31.76476034853718
15,29,32.64965543462902
15,30,33.54101966249684
15,31,34.438350715445125
15,32,35.34119409414458
15,33,36.24913792078372
15,34,37.16180835212409
15,35,38.07886552931954
15,36,39.0
15,37,39.92492955535426
15,38,40.85339643163099
15,39,41.78516483155236
15,40,42.720018726587654
15,41,43.657759905886145
15,42,44.598206241955516
15,43,45.5411901469428
15,44,46.486557196677836
15,45,47.43416490252569
15,46,48.38388161361178
15,47,49.33558553417604
15,48,50.28916384272063
15,49,51.24451190127583
15,50,52.20153254455275
15,51,53.16013544000805
15,52,54.120236510939236
15,53,55.08175741568164
15,54,56.04462507680822
15,55,57.0087712549569
15,56,57.97413216254298
15,57,58.9406481131655
15,58,59.90826320300064
15,59,60.876925020897694
15,60,61.84658438426491
15,61,62.81719509815764
15,62,63.788713735268246
15,63,64.76109943476871
15,64,65.73431371817918
15,65,66.70832032063167
15,66,67.68308503607086
15,67,68.65857557508748
15,68,69.63476143421474
15,69,70.61161377563892
15,70,71.58910531638176
15,71,72.56721022610694
15,72,73.54590403278758
15,73,74.52516353554684
15,74,75.50496672405067
15,75,76.48529270389177
15,76,77.46612162745726
15,77,78.44743462982075
15,78,79.42921376924235
15,79,80.4114419718985
15,80,81.39410298049853
15,81,82.37718130647589
15,82,83.3606621854697
15,83,84.34453153583817
15,84,85.32877591996736
15,85,86.31338250816034
15,86,87.29833904490967
15,87,88.28363381737297
15,88,89.26925562588724
15,89,90.2551937563706
15,90,91.2414379544733
15,91,92.22797840135064
15,92,93.2148056909416
15,93,94.2019108086455
15,94,95.1892851112981
15,95,96.17692030835673
15,96,97.16480844420988
15,97,98.15294188153507
15,98,99.14131328563285
15,99,100.12991560967181
15,100,101.11874208078342
16,16,22.627416997969522
16,17,23.345235059857504
16,18,24.08318915758459
16,19,24.839484696748443
16,20,25.612496949731394
16,21,26.40075756488817
16,22,27.202941017470888
16,23,28.0178514522438
16,24,28.844410203711913
16,25,29.68164415931166
16,26,30.528675044947494
16,27,31.38470965295043
16,28,32.2490309931942
16,29,33.12099032335839
16,30,34.0
16,31,34.88552708502482
16,32,35.77708763999664
16,33,36.6742416417845
16,34,37.57658845611187
16,35,38.48376280978771
16,36,39.395431207184416
16,37,40.311288741492746
16,38,41.23105625617661
16,39,42.15447781671598
16,40,43.08131845707603
16,41,44.01136216933077
16,42,44.94441010848846
16,43,45.880278987817846
16,44,46.8187996428785
16,45,47.75981574503821
16,46,48.703182647543684
16,47,49.64876634922564
16,48,50.59644256269407
16,49,51.54609587543949
16,50,52.49761899362675
16,51,53.45091205957107
16,52,54.405882034941776
16,53,55.362442142665635
16,54,56.32051136131489
16,55,57.28001396647874
16,56,58.240879114244144
16,57,59.20304046246274
16,58,60.166435825965294
16,59,61.1310068623117
16,60,62.0966987850401
16,61,63.06346010171025
16,62,64.03124237432849
16,63,65.0
16,64,65.96969000988257
16,65,66.94027188471824
16,66,67.91170738539859
16,67,68.8839603971781
16,68,69.85699678629192
16,69,70.83078426785913
16,70,71.80529228406496
16,71,72.78049189171504
16,72,73.7563556583431
16,73,74.73285756613352
16,74,75.7099729229908
16,75,76.68767828015137
16,76,77.6659513557904
16,77,78.64477096412705
16,78,79.62411694957753
16,79,80.60397012554654
16,80,81.58431221748455
16,81,82.56512580987206
16,82,83.54639429682169
16,83,84.52810183601665
16,84,85.5102333057278
16,85,86.49277426467485
16,86,87.47571091451616
16,87,88.45903006477066
16,88,89.44271909999159
16,89,90.4267659490264
16,90,91.41115905621152
16,91,92.39588735436226
16,92,93.38094023943002
16,93,94.36630754670864
16,94,95.35197952848173
16,95,96.33794683301072
16,96,97.32420048477151
16,97,98.3107318658548
16,98,99.29753269845128
16,99,100.2845950283492
16,100,101.27191120937731
17,17,24.041630560342615
17,18,24.758836806279895
17,19,25.495097567963924
17,20,26.248809496813376
17,21,27.018512172212592
17,22,27.80287754891569
17,23,28.600699292150182
17,24,29.410882339705484
17,25,30.23243291566195
17,26,31.064449134018133
17,27,31.906112267087632
17,28,32.7566787083184
17,29,33.61547262794322
17,30,34.48187929913333
17,31,35.35533905932738
17,32,36.235341863986875
17,33,37.12142238654117
17,34,38.01315561749642
17,35,38.91015291668744
17,36,39.81205847478876
17,37,40.718546143004666
17,38,41.6293165929973
17,39,42.5440947723653
17,40,43.46262762420146
17,41,44.384682042344295
17,42,45.31004303683677
17,43,46.238512086787566
17,44,47.16990566028302
17,45,48.104053883222775
17,46,49.040799340956916
17,47,49.9799959983992
17,48,50.92150822589606
17,49,51.86520991955976
17,50,52.81098370604357
17,51,53.75872022286245
17,52,54.70831746635972
17,53,55.65968020030299
17,54,56.61271941887264
17,55,57.56735185849702
17,56,58.52349955359813
17,57,59.481089431852205
17,58,60.440052945046304
17,59,61.40032573203501
17,60,62.36184731067546
17,61,63.324560795950255
17,62,64.28841264178172
17,63,65.25335240430181
17,64,66.21933252457322
17,65,67.1863081289633
17,66,68.15423684555495
17,67,69.12307863514182
17,68,70.09279563550022
17,69,71.06335201775947
17,70,72.03471385380801
17,71,73.00684899377592
17,72,73.97972695272672
17,73,74.95331880577403
17,74,75.92759709091287
17,75,76.90253571892151
17,76,77.87810988975015
17,77,78.85429601486528
17,78,79.83107164506812
17,79,80.8084154033477
17,80,81.78630692236935
17,81,82.76472678623425
17,82,83.74365647617735
17,83,84.72307831990054
17,84,85.70297544426332
17,85,86.68333173107735
17,86,87.66413177577246
17,87,88.64536084872124
17,88,89.62700485902673
17,89,90.60905032059435
17,90,91.59148432032315
17,91,92.57429448826494
17,92,93.55746896961247
17,93,94.54099639838793
17,94,95.524865872714
17,95,96.5090669315583
17,96,97.49358953285082
17,97,98.47842403288143
17,98,99.46356116689167
17,99,100.44899203078147
17,100,101.43470806385751
18,18,25.45584412271571
18,19,26.1725046566048
18,20,26.90724809414742
18,21,27.65863337187866
18,22,28.42534080710379
18,23,29.206163733020468
18,24,30.0
18,25,30.805843601498726
18,26,31.622776601683793
18,27,32.449961479175904
18,28,33.28663395418648
18,29,34.132096331752024
18,30,34.9857113690718
18,31,35.84689665786984
18,32,36.71511950137164
18,33,37.589892258425
18,34,38.47076812334269
18,35,39.35733730830886
18,36,40.24922359499622
18,37,41.14608122288197
18,38,42.04759208325728
18,39,42.95346318982906
18,40,43.86342439892262
18,41,44.77722635447622
18,42,45.69463863518345
18,43,46.61544808322666
18,44,47.53945729601885
18,45,48.46648326421054
18,46,49.39635614091387
18,47,50.32891812864648
18,48,51.264022471905186
18,49,52.20153254455275
18,50,53.14132102234569
18,51,54.08326913195984
18,52,55.02726596879042
18,53,55.97320787662612
18,54,56.92099788303083
18,55,57.87054518492115
18,56,58.82176467941097
18,57,59.77457653551382
18,58,60.728905802755904
18,59,61.68468205316454
18,60,62.6418390534633
18,61,63.60031446463138
18,62,64.5600495662759
18,63,65.52098900352466
18,64,66.48308055437865
18,65,67.446274915669
18,66,68.41052550594829
18,67,69.3757882838098
18,68,70.3420215802759
18,69,71.30918594402827
18,70,72.27724399837061
18,71,73.24616030891995
18,72,74.21590126111789
18,73,75.18643494673756
18,74,76.15773105863909
18,75,77.12976079309465
18,76,78.10249675906654
18,77,79.07591289387686
18,78,80.049984384758
18,79,81.02468759581859
18,80,82.0
18,81,82.97590011563598
18,82,83.95236744726142
18,83,84.92938243034621
18,84,85.90692637965812
18,85,86.88498144098322
18,86,87.86353054595519
18,87,88.84255736976509
18,88,89.82204629154248
18,89,90.80198235721508
18,90,91.78235124467012
18,91,92.76313923105448
18,92,93.74433316206373
18,93,94.72592042308166
18,94,95.70788891204319
18,95,96.6902270139025
18,96,97.67292357659824
18,97,98.65596788841515
18,98,99.6393496566492
18,99,100.62305898749054
18,100,101.6070863670443
19,19,26.870057685088806
19,20,27.586228448267445
19,21,28.319604517012593
19,22,29.068883707497267
19,23,29.832867780352597
19,24,30.610455730027933
19,25,31.400636936215164
19,26,32.202484376209235
19,27,33.015148038438355
19,28,33.83784863137726
19,29,34.66987164671943
19,30,35.510561809129406
19,31,36.359317925395686
19,32,37.21558813185679
19,33,38.07886552931954
19,34,38.948684188300895
19,35,39.824615503479755
19,36,40.70626487409524
19,37,41.593268686170845
19,38,42.485291572496
19,39,43.382023926967726
19,40,44.28317965096906
19,41,45.18849411078001
19,42,46.09772228646444
19,43,47.01063709417264
19,44,47.92702786528704
19,45,48.84669896727925
19,46,49.76946855251722
19,47,50.695167422546305
19,48,51.62363799656123
19,49,52.55473337388365
19,50,53.48831648126533
19,51,54.42425929675111
19,52,55.362442142665635
19,53,56.302753041036986
19,54,57.245087125446844
19,55,58.18934610390462
19,56,59.135437767890075
19,57,60.08327554319921
19,58,61.032778078668514
19,59,61.98386886924694
19,60,62.93647591023825
19,61,63.89053137985315
19,62,64.8459713474939
19,63,65.80273550544841
19,64,66.76076692189807
19,65,67.72001181334805
19,66,68.6804193347711
19,67,69.6419413859206
19,68,70.60453243241541
19,69,71.56814934033156
19,70,72.53275122315436
19,71,73.49829930005184
19,72,74.46475676452586
19,73,75.43208866258443
19,74,76.40026177965623
19,75,77.3692445355388
19,76,78.33900688673555
19,77,79.30952023559341
19,78,80.2807573457052
19,79,81.25269226308751
19,80,82.22530024268686
19,81,83.19855767980596
19,82,84.17244204607586
19,83,85.14693182963201
19,84,86.12200647918046
19,85,87.0976463516667
19,86,88.07383266328314
19,87,89.05054744357274
19,88,90.02777349240623
19,89,91.00549433962765
19,90,91.98369420718001
19,91,92.9623579735368
19,92,93.94147114027967
19,93,94.92101980067429
19,94,95.90099061010788
19,95,96.88137075826292
19,96,97.86214794290998
19,97,98.84331034521254
19,98,99.82484660644363
19,99,100.80674580602232
19,100,101.78899744078434
20,20,28.284271247461902
20,21,29.0
20,22,29.732137494637012
20,23,30.479501308256342
20,24,31.240998703626616
20,25,32.01562118716424
20,26,32.802438933713454
20,27,33.60059523282288
20,28,34.40930106817051
20,29,35.22782990761707
20,30,36.05551275463989
20,31,36.89173349139343
20,32,37.73592452822641
20,33,38.58756276314948
20,34,39.44616584663204
20,35,40.311288741492746
20,36,41.182520563948
20,37,42.05948168962618
20,38,42.941821107167776
20,39,43.829214001622255
20,40,44.721359549995796
20,41,45.617978911828175
20,42,46.51881339845203
20,43,47.4236228055175
20,44,48.33218389437829
20,45,49.24428900898052
20,46,50.15974481593781
20,47,51.07837115648854
20,48,52.0
20,49,52.92447448959697
20,50,53.85164807134504
20,51,54.78138369920935
20,52,55.71355310873648
20,53,56.64803615307419
20,54,57.584720195551874
20,55,58.52349955359813
20,56,59.464274989274024
20,57,60.40695324215582
20,58,61.35144660071187
20,59,62.297672508690084
20,60,63.245553203367585
20,61,64.19501538281614
20,62,65.14598989960932
20,63,66.09841147864296
20,64,67.05221845696084
20,65,68.00735254367721
20,66,68.96375859826666
20,67,69.92138442565336
20,68,70.8801805866774
20,69,71.84010022264724
20,70,72.80109889280519
20,71,73.76313442364011
20,72,74.72616676907762
20,73,75.69015788066504
20,74,76.6550715869472
20,75,77.62087348130012
20,76,78.587530817554
20,77,79.55501241279521
20,78,80.52328855678958
20,79,81.49233092751734
20,80,82.46211251235322
20,81,83.43260753446461
20,82,84.40379138403677
20,83,85.37564055396598
20,84,86.34813257969161
20,85,87.32124598286491
20,86,88.29496021857646
20,87,89.26925562588724
20,88,90.24411338142782
20,89,91.21951545584969
20,90,92.19544457292888
20,91,93.17188417113823
20,92,94.14881836751856
20,93,95.12623192369179
20,94,96.1041102138717
20,95,97.082439194738
20,96,98.0612053770501
20,97,99.04039579888602
20,98,100.0199980003999
20,99,101.0
20,100,101.9803902718557
21,21,29.698484809834994
21,22,30.4138126514911
21,23,31.144823004794873
21,24,31.89043743820395
21,25,32.64965543462902
21,26,33.421549934136806
21,27,34.20526275297414
21,28,35.0
21,29,35.805027579936315
21,30,36.61966684720111
21,31,37.44329045369811
21,32,38.27531841800928
21,33,39.11521443121589
21,34,39.96248240537617
21,35,40.8166632639171
21,36,41.677331968349414
21,37,42.5440947723653
21,38,43.41658669218482
21,39,44.294469180700204
21,40,45.17742799230607
21,41,46.06517122512408
21,42,46.95742752749558
21,43,47.853944456021594
21,44,48.75448697299562
21,45,49.658836071740545
21,46,50.566787519082126
21,47,51.478150704935004
21,48,52.392747589718944
21,49,53.31041174104736
21,50,54.230987451824994
21,51,55.154328932550705
21,52,56.08029957123981
21,53,57.0087712549569
21,54,57.9396237474839
21,55,58.872744118140105
21,56,59.80802621722272
21,57,60.74537019394976
21,58,61.68468205316454
21,59,62.625873247404705
21,60,63.56886030125127
21,61,64.51356446515724
21,62,65.45991139621256
21,63,66.40783086353596
21,64,67.35725647619564
21,65,68.30812543175226
21,66,69.26037828369117
21,67,70.21395872616783
21,68,71.16881339463234
21,69,72.12489168102785
21,70,73.08214556237385
21,71,74.04052944165107
21,72,75.0
21,73,75.96051605933177
21,74,76.92203845452875
21,75,77.88452991448301
21,76,78.84795495128583
21,77,79.81227975693966
21,78,80.77747210701756
21,79,81.74350127074322
21,80,82.71033792700887
21,81,83.67795408588812
21,82,84.64632301523794
21,83,85.61541917201598
21,84,86.58521813797087
21,85,87.55569655939013
21,86,88.52683209061533
21,87,89.49860334105779
21,88,90.47098982546837
21,89,91.44397191723465
21,90,92.41753080449618
21,91,93.39164844888434
21,92,94.36630754670864
21,93,95.34149149242423
21,94,96.317184344228
21,95,97.29337079164233
21,96,98.2700361249552
21,97,99.24716620639605
21,98,100.22474744293447
21,99,101.20276676059801
21,100,102.18121158021175
22,22,31.11269837220809
22,23,31.827660925679098
22,24,32.55764119219941
22,25,33.301651610693426
22,26,34.058772731852805
22,27,34.828149534535996
22,28,35.608987629529715
22,29,36.40054944640259
22,30,37.20215047547655
22,31,38.01315561749642
22,32,38.8329756778952
22,33,39.66106403010388
22,34,40.496913462633174
22,35,41.340053217188775
22,36,42.190046219457976
22,37,43.04648650006177
22,38,43.9089968002003
22,39,44.77722635447622
22,40,45.65084884205331
22,41,46.52956049652737
22,42,47.41307836451879
22,43,48.30113870293329
22,44,49.193495504995376
22,45,50.08991914547278
22,46,50.99019513592785
22,47,51.894122981316485
22,48,52.80151512977634
22,49,53.71219600798314
22,50,54.62600113499065
22,51,55.54277630799526
22,52,56.462376853972415
22,53,57.38466694161429
22,54,58.309518948453004
22,55,59.23681287847955
22,56,60.166435825965294
22,57,61.09828148156051
22,58,62.03224967708329
22,59,62.96824596572466
22,60,63.90618123468183
22,61,64.8459713474939
22,62,65.7875368135941
22,63,66.73080248281148
22,64,67.67569726275453
22,65,68.62215385719105
22,66,69.57010852370435
22,67,70.51950084905593
22,68,71.47027354082255
22,69,72.42237223399962
22,70,73.37574531137656
22,71,74.33034373659252
22,72,75.28612089887484
22,73,76.24303246854758
22,74,77.20103626247513
22,75,78.16009211867653
22,76,79.12016177940993
22,77,80.0812087820857
22,78,81.04319835741924
22,79,82.00609733428362
22,80,82.96987405076617
22,81,83.93449827097318
22,82,84.8999411071645
22,83,85.86617494683223
22,84,86.83317338436964
22,85,87.80091115700337
22,86,88.76936408468859
22,87,89.73850901368932
22,88,90.70832376358854
22,89,91.67878707749138
22,90,92.64987857520376
22,91,93.62157870918435
22,92,94.59386872308374
22,93,95.56673061269805
22,94,96.54014708917737
22,95,97.51410154434076
22,96,98.48857801796105
22,97,99.46356116689167
22,98,100.43903623591775
22,99,101.41498903022176
22,100,102.39140588936164
23,23,32.526911934581186
23,24,33.24154027718932
23,25,33.97057550292606
23,26,34.713109915419565
23,27,35.4682957019364
23,28,36.235341863986875
23,29,37.013511046643494
23,30,37.8021163428716
23,31,38.600518131237564
23,32,39.408120990476064
23,33,40.22437072223753
23,34,41.048751503547585
23,35,41.88078318274385
23,36,42.720018726587654
23,37,43.56604182158393
23,38,44.41846462902562
23,39,45.27692569068709
23,40,46.14108798023731
23,41,47.01063709417264
23,42,47.885279575251516
23,43,48.76474136094644
23,44,49.64876634922564
23,45,50.53711507397311
23,46,51.42956348249516
23,47,52.32590180780452
23,48,53.225933528685054
23,49,54.12947441089743
23,50,55.036351623268054
23,51,55.94640292279746
23,52,56.859475903318
23,53,57.77542730261716
23,54,58.69412236331676
23,55,59.61543424315552
23,56,60.53924347066124
23,57,61.465437442517235
23,58,62.39390995922599
23,59,63.324560795950255
23,60,64.25729530566937
23,61,65.19202405202648
23,62,66.12866246946176
23,63,67.06713054842886
23,64,68.00735254367721
23,65,68.9492567037528
23,66,69.8927750200262
23,67,70.83784299369935
23,68,71.78439941937245
23,69,72.73238618387272
23,70,73.68174807915459
23,71,74.63243262818116
23,72,75.58438992278762
23,73,76.53757247260981
23,74,77.4919350642375
23,75,78.44743462982075
23,76,79.40403012442127
23,77,80.36168241145776
23,78,81.32035415564789
23,79,82.28000972289685
23,80,83.24061508662703
23,81,84.20213774008353
23,82,85.16454661418682
23,83,86.1278120005379
23,84,87.09190547921202
23,85,88.05679985100527
23,86,89.02246907382428
23,87,89.98888820293314
23,88,90.95603333479313
23,89,91.92388155425118
23,90,92.89241088485109
23,91,93.86160024205851
23,92,94.83142938920619
23,93,95.80187889597991
23,94,96.77293009927931
23,95,97.74456506629922
23,96,98.71676655968832
23,97,99.68951800465283
23,98,100.66280345788111
23,99,101.6366075781753
23,100,102.61091559868278
24,24,33.94112549695428
24,25,34.655446902326915
24,26,35.38361202590826
24,27,36.124783736376884
24,28,36.87817782917155
24,29,37.64306044943742
24,30,38.41874542459709
24,31,39.20459156782532
24,32,40.0
24,33,40.80441152620633
24,34,41.617304093369626
24,35,42.43819034784589
24,36,43.266615305567875
24,37,44.10215414239989
24,38,44.94441010848846
24,39,45.79301256742124
24,40,46.647615158762406
24,41,47.50789408087881
24,42,48.373546489791295
24,43,49.24428900898052
24,44,50.11985634456667
24,45,51.0
24,46,51.884487084291386
24,47,52.773099207835045
24,48,53.665631459994955
24,49,54.56189146281496
24,50,55.46169849544819
24,51,56.36488268416781
24,52,57.271284253105414
24,53,58.180752831155424
24,54,59.09314681077663
24,55,60.00833275470999
24,56,60.92618484691127
24,57,61.84658438426491
24,58,62.76941930590086
24,59,63.694583757176716
24,60,64.62197768561404
24,61,65.55150646628954
24,62,66.48308055437865
24,63,67.4166151627327
24,64,68.35202996254024
24,65,69.28924880528002
24,66,70.22819946431775
24,67,71.16881339463234
24,68,72.11102550927978
24,69,73.05477397131553
24,70,74.0
24,71,74.94664769020693
24,72,75.8946638440411
24,73,76.84399781375251
24,74,77.79460135510689
24,75,78.74642849044012
24,76,79.6994353806851
24,77,80.65358020571685
24,78,81.60882305241266
24,79,82.56512580987206
24,80,83.5224520712844
24,81,84.48076704197234
24,82,85.44003745317531
24,83,86.40023148117139
24,84,87.36131867136622
24,85,88.32326986700618
24,86,89.28605714219886
24,87,90.24965373894794
24,88,91.21403400793103
24,89,92.17917335276988
24,90,93.14504817756014
24,91,94.11163583744573
24,92,95.0789145920377
24,93,96.04686356149273
24,94,97.01546268507923
24,95,97.98469268207153
24,96,98.95453501482385
24,97,99.92497185388645
24,98,100.89598604503551
24,99,101.86756107809786
24,100,102.83968105745953
25,25,35.35533905932738
25,26,36.069377593742864
25,27,36.796738985948195
25,28,37.53664875824692
25,29,38.28837943815329
25,30,39.05124837953327
25,31,39.824615503479755
25,32,40.607881008493905
25,33,41.400483088968905
25,34,42.20189569201838
25,35,43.01162633521314
25,36,43.829214001622255
25,37,44.654227123532216
25,38,45.48626166217664
25,39,46.32493928760188
25,40,47.16990566028302
25,41,48.02082881417188
25,42,48.877397639399746
25,43,49.73932046178355
25,44,50.60632371551998
25,45,51.478150704935004
25,46,52.354560450833695
25,47,53.23532661682466
25,48,54.120236510939236
25,49,55.00909015790027
25,50,55.90169943749474
25,51,56.79788728465171
25,52,57.697486947006624
25,53,58.60034129593445
25,54,59.50630218724736
25,55,60.41522986797286
25,56,61.326992425847855
25,57,62.24146527838174
25,58,63.15853069855251
25,59,64.07807737440318
25,60,65.0
25,61,65.92419889539804
25,62,66.85057965343307
25,63,67.77905281132217
25,64,68.70953354520753
25,65,69.6419413859206
25,66,70.57619995437555
25,67,71.5122367151245
25,68,72.44998274671983
25,69,73.38937252763509
25,70,74.33034373659252
25,71,75.27283706623525
25,72,76.21679604916491
25,73,77.1621668954417
25,74,78.10889834071403
25,75,79.05694150420949
25,76,80.00624975587844
25,77,80.95677859203639
25,78,81.9084855189009
25,79,82.86132994346639
25,80,83.81527307120105
25,81,84.77027781009096
25,82,85.72630868059116
25,83,86.68333173107735
25,84,87.64131445842195
25,85,88.60022573334675
25,86,89.56003573022959
25,87,90.52071586106685
25,88,91.48223871331527
25,89,92.44457799135652
25,90,93.40770846134703
25,91,94.37160589923221
25,92,95.33624704172071
25,93,96.30160954002794
25,94,97.26767191621273
25,95,98.2344135219425
25,96,99.20181449953424
25,97,100.16985574512923
25,98,101.13851887386922
25,99,102.1077861869505
25,100,103.07764064044152
26,26,36.76955262170047
26,27,37.48332962798263
26,28,38.2099463490856
26,29,38.948684188300895
26,30,39.698866482558415
26,31,40.45985664828782
26,32,41.23105625617661
26,33,42.01190307520001
26,34,42.80186911806539
26,35,43.60045871318328
26,36,44.40720662234904
26,37,45.221676218380054
26,38,46.04345773288535
26,39,46.87216658103186
26,40,47.70744176750625
26,41,48.54894437575342
26,42,49.39635614091387
26,43,50.24937810560445
26,44,51.10772935672255
26,45,51.97114584074513
26,46,52.839379254491625
26,47,53.71219600798314
26,48,54.589376255824725
26,49,55.47071299343465
26,50,56.356011214421486
26,51,57.245087125446844
26,52,58.137767414994535
26,53,59.033888572581766
26,54,59.93329625508679
26,55,60.83584469702052
26,56,61.741396161732524
26,57,62.64982043070834
26,58,63.56099432828282
26,59,64.47480127925948
26,60,65.39113089708727
26,61,66.30987860040162
26,62,67.23094525588644
26,63,68.15423684555495
26,64,69.07966415668217
26,65,70.00714249274856
26,66,70.9365914038728
26,67,71.8679344353238
26,68,72.80109889280519
26,69,73.7360156233031
26,70,74.67261881037788
26,71,75.61084578286372
26,72,76.55063683601855
26,73,77.4919350642375
26,74,78.43468620451031
26,75,79.37883848986453
26,76,80.32434251209281
26,77,81.27115109311545
26,78,82.21921916437786
26,79,83.16850365372699
26,80,84.11896337925236
26,81,85.07055894961546
26,82,86.02325267042627
26,83,86.97700845625813
26,84,87.93179174792243
26,85,88.88756943465155
26,86,89.8443097808648
26,87,90.80198235721508
26,88,91.76055797563569
26,89,92.72000862812729
26,90,93.68030742904295
26,91,94.64142856064674
26,92,95.60334722173695
26,93,96.56603957913983
26,94,97.52948272189288
26,95,98.49365461794989
26,96,99.45853407325085
26,97,100.42410069301094
26,98,101.39033484509261
26,99,102.35721762533407
26,100,103.32473082471591
27,27,38.18376618407357
27,28,38.897300677553446
27,29,39.6232255123179
27,30,40.36087214122113
27,31,41.10960958218893
27,32,41.86884283091664
27,33,42.638011210655684
27,34,43.41658669218482
27,35,44.204072210600685
27,36,45.0
27,37,45.803929962395145
27,38,46.61544808322666
27,39,47.43416490252569
27,40,48.25971404805462
27,41,49.09175083453431
27,42,49.92995093127971
27,43,50.774009099144415
27,44,51.62363799656123
27,45,52.478567053607705
27,46,53.33854141237835
27,47,54.20332093147061
27,48,55.072679252057455
27,49,55.94640292279746
27,50,56.824290580701486
27,51,57.706152185014034
27,52,58.59180830116101
27,53,59.481089431852205
27,54,60.37383539249432
27,55,61.26989472816156
27,56,62.16912416947821
27,57,63.071388124885914
27,58,63.97655820689325
27,59,64.88451279003334
27,60,65.79513659838392
27,61,66.70832032063167
27,62,67.62396025078685
27,63,68.54195795277518
27,64,69.46221994724903
27,65,70.3846574190711
27,66,71.30918594402827
27,67,72.2357252334328
27,68,73.16419889536138
27,69,74.09453421137081
27,70,75.02666192761077
27,71,75.96051605933177
27,72,76.89603370785778
27,73,77.83315488916018
27,74,78.77182237323191
27,75,79.71198153351854
27,76,80.65358020571685
27,77,81.59656855530139
27,78,82.54089895318563
27,79,83.48652585896721
27,80,84.43340571124678
27,81,85.38149682454625
27,82,86.33075929238663
27,83,87.28115489611719
27,84,88.23264701911646
27,85,89.1852005660132
27,86,90.13878188659973
27,87,91.09335870413386
27,88,92.04890004774636
27,89,93.00537618869137
27,90,93.96275858019496
27,91,94.92101980067429
27,92,95.88013350011565
